年度期別,縣市別,社區大學名稱,課程名稱,課程教師
109年第1期,臺北市,臺北市北投社區大學,健康經絡拳,劉朝舜
109年第1期,臺北市,臺北市北投社區大學,鄭子37式太極拳及養生氣功系列--進階班,陳采惠
109年第1期,臺北市,臺北市北投社區大學,養生氣功-核心訓練,李秀琴
109年第1期,臺北市,臺北市北投社區大學,中醫養生保健和現代生活,黃仁彰
109年第1期,臺北市,臺北市北投社區大學,哈達瑜伽-初階,江秀芳
109年第1期,臺北市,臺北市北投社區大學,日文卡拉ok歡唱(B),邱兆晴
109年第1期,臺北市,臺北市北投社區大學,易筋經與搜骨行氣訣,李秀琴
109年第1期,臺北市,臺北市北投社區大學,養生瑜珈皮拉提斯,賴秀炫
109年第1期,臺北市,臺北市北投社區大學,太極拳與詠春拳,邱翊展
109年第1期,臺北市,臺北市北投社區大學,?北投-再現北投藍染,朱孝慈
109年第1期,臺北市,臺北市北投社區大學,文化散步趣,蔡文賓
109年第1期,臺北市,臺北市北投社區大學,咖啡萃取與烘焙輕旅行,陳惠雯
109年第1期,臺北市,臺北市北投社區大學,豆豆森林園藝新生活～種子盆栽DIY,張琦雯
109年第1期,臺北市,臺北市北投社區大學,永續農法~香草與時蔬共榮,侯務葵
109年第1期,臺北市,臺北市北投社區大學,精油手感文創鋪子~芳療師養成,何品誼
109年第1期,臺北市,臺北市北投社區大學,時尚帽子-快樂編織,黃瓊瑩
109年第1期,臺北市,臺北市北投社區大學,擁有健康好肌手工皂,吳羚禎
109年第1期,臺北市,臺北市北投社區大學,咖啡感官與拼配藝術,陳惠雯
109年第1期,臺北市,臺北市北投社區大學,美味烘焙世界（進階）,鄭淵均
109年第1期,臺北市,臺北市北投社區大學,餐桌上的饗宴-便當菜第二篇,吳小黛
109年第1期,臺北市,臺北市北投社區大學,點心時光,林惠端
109年第1期,臺北市,臺北市北投社區大學,烘焙的廚房灶咖,吳小黛
109年第1期,臺北市,臺北市北投社區大學,美味健康菜輕鬆在家煮,周承俊
109年第1期,臺北市,臺北市北投社區大學,和風美味在家做,簡瑩華
109年第1期,臺北市,臺北市大同社區大學,戲劇治療—玩樂戲劇，認識自己,羅敏霜
109年第1期,臺北市,臺北市大同社區大學,台語交流道,黃耀庭
109年第1期,臺北市,臺北市大同社區大學,日本語五十音初級,黃麗容
109年第1期,臺北市,臺北市大同社區大學,台灣文化與生態深度體驗—假日綠活行,陳繪如(小米麻糬)
109年第1期,臺北市,臺北市大同社區大學,即興劇工作坊—用即興表演解放你與生俱來的勇氣,賴謙德
109年第1期,臺北市,臺北市大同社區大學,日本文化演歌研習,洪德屘(洪不讓)
109年第1期,臺北市,臺北市大同社區大學,大同陶藝文化研究,嚴鼎新
109年第1期,臺北市,臺北市大同社區大學,生命藝術美學—油畫與心靈轉化,羅彥清
109年第1期,臺北市,臺北市大同社區大學,紫流日本舞踊藝術美學,楊文珠
109年第1期,臺北市,臺北市大同社區大學,臺灣茶藝文化,戴瑞民
109年第1期,臺北市,臺北市大同社區大學,油畫美學賞析,吳愛梅
109年第1期,臺北市,臺北市大同社區大學,水墨花鳥畫基礎概論,邱滿英
109年第1期,臺北市,臺北市大同社區大學,國畫基礎（山水/花鳥）輕鬆學,蔡靜怡
109年第1期,臺北市,臺北市大同社區大學,油畫輕鬆學,陳新倫
109年第1期,臺北市,臺北市大同社區大學,南管之美,徐智城
109年第1期,臺北市,臺北市大同社區大學,名曲研習與國樂中胡概論—掌握裝飾音的輕重與韻味,許玉君
109年第1期,臺北市,臺北市大同社區大學,臺灣傳統戲曲—歌仔戲研習,黃美靜
109年第1期,臺北市,臺北市大同社區大學,"國樂賞析-快樂二胡初級,中級,特殊弓指法加強與國樂通識",許輪乾
109年第1期,臺北市,臺北市大同社區大學,名曲研習與國樂二胡概論—節奏、音準訓練與揉弦初步,許玉君
109年第1期,臺北市,臺北市大同社區大學,欣樂‧長笛研修,葉旻欣
109年第1期,臺北市,臺北市大同社區大學,吉他樂理—吉他樂活彈與唱,張允翰
109年第1期,臺北市,臺北市大同社區大學,色鉛筆素描研習,林錦堂
109年第1期,臺北市,臺北市大同社區大學,跨領域舞蹈賞析,楊衍畇
109年第1期,臺北市,臺北市大同社區大學,古典文化及舞蹈藝術—新唐舞風/儷人行（絹傘舞）,楊美麗
109年第1期,臺北市,臺北市大同社區大學,國樂賞析—輕鬆彈撥樂琵琶.柳琴.三弦.阮各級與國樂通識,許輪乾
109年第1期,臺北市,臺北市大同社區大學,彩色鉛筆繪畫,馮潤華
109年第1期,臺北市,臺北市大同社區大學,古與今書法藝術賞析,張良平
109年第1期,臺北市,臺北市大同社區大學,實用生活攝影學理與實務,李松茂
109年第1期,臺北市,臺北市大同社區大學,初進階投資理財學,高嘉媛
109年第1期,臺北市,臺北市大同社區大學,高階投資理財學,高嘉媛
109年第1期,臺北市,臺北市大同社區大學,樂活投資股票探金投資班,李偉仁
109年第1期,臺北市,臺北市大同社區大學,促進身心靈健康學,林錦堂
109年第1期,臺北市,臺北市大同社區大學,長青音樂極球體適能,葉春騰
109年第1期,臺北市,臺北市大同社區大學,悟透與翻轉—當個樂活樂齡族,葉麗琴
109年第1期,臺北市,臺北市大同社區大學,規劃人生—投資理財學與技術指標之應用,阮呂創義
109年第1期,臺北市,臺北市大同社區大學,長青樂活粉彩園藝,鄭仁方
109年第1期,臺北市,臺北市大同社區大學,輕鬆學中醫—藥食同源穴道保健,楊錦華
109年第1期,臺北市,臺北市大同社區大學,中醫養生學—現代疾病防治保健,楊錦華
109年第1期,臺北市,臺北市大同社區大學,臺灣自然染色技藝,廖倫光
109年第1期,臺北市,臺北市大同社區大學,家庭有機農園初級,劉惟明
109年第1期,臺北市,臺北市大同社區大學,養生保健DIY—健脊鍛鍊痠痛自療,陳荔琪(琵塔琪)
109年第1期,臺北市,臺北市大同社區大學,手作藝術—環保手工皂、保養品、精油應用製作,曾美蓮
109年第1期,臺北市,臺北市大同社區大學,布藝創意實作,張秀涼
109年第1期,臺北市,臺北市大同社區大學,社區環境綠美化(下),梁群健
109年第1期,臺北市,臺北市大同社區大學,環保生活美學,李秀櫻
109年第1期,臺北市,臺北市大同社區大學,社區攝影—藝術創作研習,劉燕南/黃元煜/林振宏
109年第1期,臺北市,臺北市大同社區大學,社區關懷—髮藝創新實作,蔡藝/柯志修
109年第1期,臺北市,臺北市大同社區大學,科學中醫藥—耳聰目明遠離病痛,楊錦華
109年第1期,臺北市,臺北市大同社區大學,認識手語—你我的溝通橋樑(初級班）,邱滿英
109年第1期,臺北市,臺北市大同社區大學,活力拉丁標準舞研習（基礎）,薛寶琳(薛寶霖)
109年第1期,臺北市,臺北市大同社區大學,敦煌文化及舞蹈藝術—飛天散花,楊美麗
109年第1期,臺北市,臺北市大同社區大學,大同陶藝文化與創作,嚴鼎新
109年第1期,臺北市,臺北市大同社區大學,雕塑凍齡—塑身魅力肚皮舞研習,盧寶美
109年第1期,臺北市,臺北市大同社區大學,中東文化塑身肚皮舞研習,吳玉環
109年第1期,臺北市,臺北市大同社區大學,中東文化塑身肚皮舞研習,林于珊(林綿)
109年第1期,臺北市,臺北市大同社區大學,養生健康排舞,吳素嬌
109年第1期,臺北市,臺北市大同社區大學,園藝治療入門,葉金陵
109年第1期,臺北市,臺北市大同社區大學,大家的日本語--中級Ⅳ-1,田中綾子
109年第1期,臺北市,臺北市大同社區大學,生活在日本—日本語初級(2),張漢祥
109年第1期,臺北市,臺北市大同社區大學,日本語進階1,黃麗容
109年第1期,臺北市,臺北市大同社區大學,生活在日本—日本語中級(3),張漢祥
109年第1期,臺北市,臺北市大同社區大學,實境生活美語會話,管大維
109年第1期,臺北市,臺北市大同社區大學,輕鬆學日語(五),小濱隆司
109年第1期,臺北市,臺北市大同社區大學,帶著英語去旅遊(基礎級),管大維
109年第1期,臺北市,臺北市大同社區大學,初級日語(三),小濱隆司
109年第1期,臺北市,臺北市大同社區大學,日本歌謠演唱,洪德屘(洪不讓)
109年第1期,臺北市,臺北市大同社區大學,日本歌謠文化,洪德屘(洪不讓)
109年第1期,臺北市,臺北市大同社區大學,快樂學韓語初階班,吳京燕
109年第1期,臺北市,臺北市大同社區大學,遊學日本—基礎日語文化,余翠分
109年第1期,臺北市,臺北市大同社區大學,生活美語會話基礎班,薛毓珊(Carol)
109年第1期,臺北市,臺北市大同社區大學,生活在日本—實用日本語會話,張漢祥
109年第1期,臺北市,臺北市大同社區大學,學50音說觀光生活日語,劉明通
109年第1期,臺北市,臺北市大同社區大學,實用美語會話入門班,薛毓珊(Carol)
109年第1期,臺北市,臺北市大同社區大學,環保美學—蝶古巴特拼貼基礎班,吳美慧
109年第1期,臺北市,臺北市大同社區大學,繪本創作—繪寫冰山下的故事,夏慧琪
109年第1期,臺北市,臺北市大同社區大學,竹笛演奏與欣賞,李錫奇
109年第1期,臺北市,臺北市大同社區大學,經典西洋老歌賞析,楊懷諼
109年第1期,臺北市,臺北市大同社區大學,唱響生命的樂章,劉台蘭
109年第1期,臺北市,臺北市大同社區大學,流行與經典樂曲賞析,劉台蘭
109年第1期,臺北市,臺北市大同社區大學,創意生活繪本,江心華
109年第1期,臺北市,臺北市大同社區大學,臺灣樂曲文化,劉台蘭
109年第1期,臺北市,臺北市大同社區大學,全方位薩克斯風入門+進階,陳哲明
109年第1期,臺北市,臺北市大同社區大學,歐風瓷器、玻璃彩繪創作,曹淑女
109年第1期,臺北市,臺北市大同社區大學,基礎攝影、修圖、影片研習,陳嘉慶
109年第1期,臺北市,臺北市大同社區大學,在地藝術—毛線?織樂,黃慧鈴
109年第1期,臺北市,臺北市大同社區大學,壓克力插畫,蔡曉瓊
109年第1期,臺北市,臺北市大同社區大學,設計美學—手作銀飾設計,李華英
109年第1期,臺北市,臺北市大同社區大學,創意布帛—創意包包拼布DIY,謝秀麗
109年第1期,臺北市,臺北市大同社區大學,陶藝創新生活美學,嚴鼎新
109年第1期,臺北市,臺北市大同社區大學,技術分析與投資操作,高嘉媛
109年第1期,臺北市,臺北市大同社區大學,彩繪人生—行雲流水水彩技法,曾俊明
109年第1期,臺北市,臺北市大同社區大學,文創美學—水晶膠手作藝術,劉世淵
109年第1期,臺北市,臺北市大同社區大學,如何用手機拍出好照片,周麗紅
109年第1期,臺北市,臺北市大同社區大學,素描入門,姚炳&#29002;(姚遠)ы
109年第1期,臺北市,臺北市大同社區大學,色鉛筆+歐式彩繪玩變化,曹淑女
109年第1期,臺北市,臺北市大同社區大學,金屬線創意飾品藝術,林婷華
109年第1期,臺北市,臺北市大同社區大學,生活美學—粉彩輕鬆繪,林玉琅
109年第1期,臺北市,臺北市大同社區大學,太能瑜珈—釋放壓力班,謝敏中
109年第1期,臺北市,臺北市大同社區大學,國際標準舞文化入門,林金銀\薛寶琳
109年第1期,臺北市,臺北市大同社區大學,舞動人生—國際標準舞基礎,薛寶琳(薛寶霖)
109年第1期,臺北市,臺北市大同社區大學,健康律動—Zumba魅力流行熱舞,林于珊(林綿)
109年第1期,臺北市,臺北市大同社區大學,SBJ流行熱舞,盧寶美
109年第1期,臺北市,臺北市大同社區大學,MV舞蹈,陳慈貞
109年第1期,臺北市,臺北市大同社區大學,新古典身韻舞蹈,劉麗麗/劉麗麗舞團師資
109年第1期,臺北市,臺北市大同社區大學,印度寶萊塢文化賞析,劉麗麗/劉麗麗舞團師資
109年第1期,臺北市,臺北市大同社區大學,養生禪學導引,馮品正(馮天心)
109年第1期,臺北市,臺北市大同社區大學,身心健康—哈達瑜珈,黃雪芬
109年第1期,臺北市,臺北市大同社區大學,瑜珈生活活力伸展,吳莉嫻
109年第1期,臺北市,臺北市大同社區大學,印度瑜珈養生,吳莉嫻
109年第1期,臺北市,臺北市大同社區大學,身心平衡藝術-瑜珈,林秀緞
109年第1期,臺北市,臺北市大同社區大學,核心瑜伽CoreYoga,李淑娟
109年第1期,臺北市,臺北市大同社區大學,身心平衡藝術-瑜珈,林秀緞
109年第1期,臺北市,臺北市大同社區大學,正位瑜伽AlignmentYoga,李淑娟
109年第1期,臺北市,臺北市大同社區大學,和緩養身瑜珈入門,林玉梅
109年第1期,臺北市,臺北市大同社區大學,失智症預防和實踐,林錦堂
109年第1期,臺北市,臺北市大同社區大學,簡易痠痛調整瑜珈,林玉梅
109年第1期,臺北市,臺北市大同社區大學,美體健康皮拉緹思(Pilates)初級,林儀雯
109年第1期,臺北市,臺北市大同社區大學,塑身皮拉緹思與核心肌群,林儀雯
109年第1期,臺北市,臺北市大同社區大學,階梯有氧皮拉緹思初級,林儀雯
109年第1期,臺北市,臺北市大同社區大學,幸福拳輕運動,蘇靜怡
109年第1期,臺北市,臺北市大同社區大學,幸褔拳律動養生學,陳麗合
109年第1期,臺北市,臺北市大同社區大學,鄭子太極拳的理論與實作：練功夫學文化（三十七式）,周遠光
109年第1期,臺北市,臺北市大同社區大學,太極拳小架,巫清良
109年第1期,臺北市,臺北市大同社區大學,太極散手劍精研,巫清良
109年第1期,臺北市,臺北市大同社區大學,葉問詠春拳,戴嘉成
109年第1期,臺北市,臺北市大同社區大學,水中有氧運動雕塑,吳怡璇
109年第1期,臺北市,臺北市大同社區大學,水中有氧—全方位健身運動,吳怡璇
109年第1期,臺北市,臺北市大同社區大學,基礎/進階游泳學習,黃健忠
109年第1期,臺北市,臺北市大同社區大學,基礎/進階游泳學習,黃健忠
109年第1期,臺北市,臺北市大同社區大學,游泳教學,謝佳廷
109年第1期,臺北市,臺北市大同社區大學,基礎與進階游泳,黃正仁
109年第1期,臺北市,臺北市大同社區大學,基礎與進階游泳,黃正仁
109年第1期,臺北市,臺北市大同社區大學,樂&零壓力水中運動,張雅雯
109年第1期,臺北市,臺北市大同社區大學,簡易入門app程式設計(Android),林翰忠
109年第1期,臺北市,臺北市大同社區大學,實用APP智慧型手機與平板,何彥璋　
109年第1期,臺北市,臺北市大同社區大學,Office文書處理應用實務,鄭景文
109年第1期,臺北市,臺北市大同社區大學,職場資料庫管理與實務應用,林翰忠
109年第1期,臺北市,臺北市大同社區大學,PHOTOSHOP初級研習,賀一誠
