年度期別,縣市別,社區大學名稱,課程名稱,課程教師
110寒假班,臺北市,臺北市大安社區大學,卡拉OK輕鬆唱-B,何樺
110寒假班,臺北市,臺北市大安社區大學,易筋經養生功A,卓錦泰
110寒假班,臺北市,臺北市大安社區大學,易筋經養生功B,卓錦泰
110寒假班,臺北市,臺北市大安社區大學,輕鬆讀說唱日語,陳殿邦
110寒假班,臺北市,臺北市大安社區大學,靜心禪繞輕鬆畫~禪陀羅,丁澐瑄
110寒假班,臺北市,臺北市大安社區大學,欣樂·流行爵士鋼琴彈奏,黃昭蓉
110寒假班,臺北市,臺北市大安社區大學,玩皮包～時尚精品DIY,朱荷
110寒假班,臺北市,臺北市中山社區大學,繽紛泰國-帶著泰文去旅行,陳怡君
110寒假班,臺北市,臺北市中山社區大學,流行爵士鋼琴聰明學A,洪脩城
110寒假班,臺北市,臺北市中山社區大學,樂活西班牙文中級(E6),林柏宇
110寒假班,臺北市,臺北市中山社區大學,樂活西班牙文(E10),林柏宇
110寒假班,臺北市,臺北市中山社區大學,日常法語(F10),林柏宇
110寒假班,臺北市,臺北市中山社區大學,鋼琴輕鬆彈,林有龍
110寒假班,臺北市,臺北市中山社區大學,美語正音與辨音(KK音標發音),管大維
110寒假班,臺北市,臺北市中山社區大學,英語故事閱讀,管大維
110寒假班,臺北市,臺北市中山社區大學,日本舞踊文化,宋小琴
110寒假班,臺北市,臺北市中山社區大學,輕鬆說日文,黃雅汶
110寒假班,臺北市,臺北市中山社區大學,快樂學習薩克斯風(進階),林建甫
110寒假班,臺北市,臺北市中山社區大學,快樂學習薩克斯風(初級),林建甫
110寒假班,臺北市,臺北市中山社區大學,實用旅遊日語一句話,黃雅汶
110寒假班,臺北市,臺北市中山社區大學,越南語發音與正音,阮氏香
110寒假班,臺北市,臺北市中山社區大學,寒假泡茶技巧研習班,陳樹榮
110寒假班,臺北市,臺北市中山社區大學,從客家美食談客家文化,余添財
110寒假班,臺北市,臺北市中山社區大學,合法蒐證法律達人,張倍齊
110寒假班,臺北市,臺北市中山社區大學,免看盤投資秘訣-成長型產業,林志榮
110寒假班,臺北市,臺北市中山社區大學,丹尼盆栽教室,盧松林
110寒假班,臺北市,臺北市中山社區大學,樂舞心國標(初階),蔡文隆
110寒假班,臺北市,臺北市中山社區大學,快樂學習薩克斯風(公益社團),林建甫
110寒假班,臺北市,臺北市中山社區大學,非洲鼓-Djembe 暢玩節奏(初階),林凱偉
110寒假班,臺北市,臺北市中山社區大學,非洲鼓-Djembe 暢玩節奏(進階),林凱偉
110寒假班,臺北市,臺北市中山社區大學,Photoshop影像後製與合成,吳采玲
110寒假班,臺北市,臺北市中山社區大學,Excel VBA程式設計(進階),馬健行
110寒假班,臺北市,臺北市中山社區大學,威力導演影片剪輯,吳采玲
110寒假班,臺北市,臺北市中山社區大學,素描與油畫初階,江定宇
110寒假班,臺北市,臺北市中山社區大學,日本和諧粉彩體驗,陳梅伶
110寒假班,臺北市,臺北市中山社區大學,隨手畫禪繞,蔡佳玲
110寒假班,臺北市,臺北市中山社區大學,英式羊毛繡與金線繡技法應用,雷雅婷
110寒假班,臺北市,臺北市中山社區大學,手繪Henna-彩繪祝福,黃妍媛
110寒假班,臺北市,臺北市中山社區大學,歐式針織蕾絲,雷雅婷
110寒假班,臺北市,臺北市中山社區大學,水晶花飾品小確幸,黃心怡
110寒假班,臺北市,臺北市中山社區大學,植感花藝-乾燥花手作,王秋雅
110寒假班,臺北市,臺北市中山社區大學,創意飾品-水洗牛皮紙篇,謝琪琳
110寒假班,臺北市,臺北市中山社區大學,歐式花藝好好玩,王秋雅
110寒假班,臺北市,臺北市中山社區大學,隨手畫禪繞,李俊達
110寒假班,臺北市,臺北市中山社區大學,蝶谷巴特拼貼藝術,彭紫鈴
110寒假班,臺北市,臺北市中山社區大學,無基礎插畫水彩創意繪,劉貞佩
110寒假班,臺北市,臺北市中山社區大學,幻想風景水彩,楊雅?
110寒假班,臺北市,臺北市中山社區大學,創意生活陶手拉坯,簡伯修
110寒假班,臺北市,臺北市中山社區大學,輕鬆做金屬線輕珠寶,李思岑
110寒假班,臺北市,臺北市中山社區大學,口琴入門輕鬆學,劉永輝
110寒假班,臺北市,臺北市中山社區大學,流行快樂木箱爵士鼓,趙哲輝
110寒假班,臺北市,臺北市中山社區大學,快樂學小號,蘇柏文
110寒假班,臺北市,臺北市中山社區大學,珠落玉盤-琵琶演奏美學,張聿甄
110寒假班,臺北市,臺北市中山社區大學,現代流行爵士鋼琴,蕭喬元
110寒假班,臺北市,臺北市中山社區大學,卡拉OK教唱,丘世瑤
110寒假班,臺北市,臺北市中山社區大學,流行樂團輕鬆玩,劉永輝
110寒假班,臺北市,臺北市中山社區大學,西洋老歌懷舊典藏,江希陸
110寒假班,臺北市,臺北市中山社區大學,古典鋼琴入門,吳苑霆
110寒假班,臺北市,臺北市中山社區大學,勁歌金曲國台語教唱,莊文德
110寒假班,臺北市,臺北市中山社區大學,金嗓國台語教唱,王碧霞
110寒假班,臺北市,臺北市中山社區大學,金嗓國台語教唱,王碧霞
110寒假班,臺北市,臺北市中山社區大學,薩克斯風(初級),涂玉美
110寒假班,臺北市,臺北市中山社區大學,經典歌曲-英日國台語教唱,林安
110寒假班,臺北市,臺北市中山社區大學,快樂烏克(初階),謝旻璋
110寒假班,臺北市,臺北市中山社區大學,快樂烏克(進階),謝旻璋
110寒假班,臺北市,臺北市中山社區大學,吉他夢想GO,莊智皓
110寒假班,臺北市,臺北市中山社區大學,西洋金曲殿堂,吳萍康
110寒假班,臺北市,臺北市中山社區大學,手機美食攝影,林朝宗
110寒假班,臺北市,臺北市中山社區大學,EASY舞國標(基礎),蔡文隆
110寒假班,臺北市,臺北市中山社區大學,全方位瘦身有氧(二),范家瑋
110寒假班,臺北市,臺北市中山社區大學,摩登肚皮舞(初階),周雪玉
110寒假班,臺北市,臺北市中山社區大學,少林陰手棍,何敏鳳
110寒假班,臺北市,臺北市中山社區大學,佛拉明哥舞蹈(入門),余忻瑞
110寒假班,臺北市,臺北市中山社區大學,敦煌壁畫VS漢唐舞蹈,陳雪蘋
110寒假班,臺北市,臺北市中山社區大學,中東肚皮舞(初階),黃曉寧
110寒假班,臺北市,臺北市中山社區大學,星光舞國標(入門),陳玉朠
110寒假班,臺北市,臺北市中山社區大學,樂活排舞,陳秋碧
110寒假班,臺北市,臺北市中山社區大學,舒緩養身瑜珈,林玉梅
110寒假班,臺北市,臺北市中山社區大學,舒緩養身瑜珈(基礎),林玉梅
110寒假班,臺北市,臺北市中山社區大學,舒緩養身瑜珈,沈佩瑩
110寒假班,臺北市,臺北市中山社區大學,舒緩塑身瑜珈,沈佩瑩
110寒假班,臺北市,臺北市中山社區大學,舒緩養身瑜珈(入門),林玉梅
110寒假班,臺北市,臺北市中山社區大學,彼拉提斯,李佩怡
110寒假班,臺北市,臺北市中山社區大學,易筋導引術，經絡、穴道拍打術,范成謙
110寒假班,臺北市,臺北市中山社區大學,精油生活應用及香草輕料理,張芝菻
110寒假班,臺北市,臺北市中山社區大學,銀髮族健康操(入門),林姬妙
110寒假班,臺北市,臺北市中山社區大學,養身與運動治療,易天環
110寒假班,臺北市,臺北市中山社區大學,陳氏太極養生十三式基礎班,詹銘州
110寒假班,臺北市,臺北市中山社區大學,脊椎保健瑜珈,李育航
110寒假班,臺北市,臺北市中山社區大學,經絡導引-八段錦,杜宏益
110寒假班,臺北市,臺北市中山社區大學,太極基本功+複習吳氏太極拳,陳繹閔
110寒假班,臺北市,臺北市中山社區大學,華佗門武藝健身研習,王晨勳
110寒假班,臺北市,臺北市中山社區大學,全身拍打養身操,趙婉君
110寒假班,臺北市,臺北市中山社區大學,道家養生太極拳,王志恩
110寒假班,臺北市,臺北市中山社區大學,美容實務精進（乙、丙）,侯秀春
110寒假班,臺北市,臺北市中山社區大學,逆齡活膚-時尚開運彩妝,何佩綾
110寒假班,臺北市,臺北市中山社區大學,樂齡手機趴趴走-拍照修照輕鬆學,吳采玲
110寒假班,臺北市,臺北市中山社區大學,活潑荷葉上衣製作打版班,柯雅瑜
110寒假班,臺北市,臺北市中山社區大學,廣播-從聲音的世界裡找到自己,胡效華
110寒假班,臺北市,臺北市中山社區大學,精品藝術手工皂DIY,張沛瑜
110寒假班,臺北市,臺北市中山社區大學,凝膠美甲-舞動指尖的藝術,何佩綾
110寒假班,臺北市,臺北市中山社區大學,愛上吐司幸福之旅,姜志強
110寒假班,臺北市,臺北市中山社區大學,日、義、泰-異國料理,蕭榮龍
110寒假班,臺北市,臺北市中山社區大學,簡易精品手工巧克力,姜志強
110寒假班,臺北市,臺北市中山社區大學,人氣年菜排行榜,周承俊
110寒假班,臺北市,臺北市中山社區大學,不一樣的麵包世界,林瓊華
110寒假班,臺北市,臺北市中山社區大學,蛋糕入門學習-迷人的點心世界,林瓊華
110寒假班,臺北市,臺北市中山社區大學,快樂學日語,陳立峰
110寒假班,臺北市,臺北市中山社區大學,流行爵士鋼琴聰明學D,洪脩城
110寒假班,臺北市,臺北市中山社區大學,自然人文逍遙遊,王勝民
110寒假班,臺北市,臺北市中山社區大學,人文史蹟走遊,王勝民
110寒假班,臺北市,臺北市中山社區大學,流行爵士鋼琴聰明學B,洪脩城
110寒假班,臺北市,臺北市中山社區大學,生活情境日本語,沈珊瑩
110寒假班,臺北市,臺北市中山社區大學,親山親水趴趴走,王勝民
110寒假班,臺北市,臺北市中山社區大學,流行爵士鋼琴聰明學C,洪脩城
110寒假班,臺北市,臺北市中山社區大學,歡樂學日語,陳立峰
110寒假班,臺北市,臺北市中山社區大學,快樂學韓語(會話文法),吳京燕
110寒假班,臺北市,臺北市中山社區大學,歌唱技巧輕鬆學,馬任重
110寒假班,臺北市,臺北市中山社區大學,歌唱技巧輕鬆學A,馬任重
110寒假班,臺北市,臺北市中山社區大學,日本文化及日本企業個案討論講座,黃彥銘(鈴川正樹)
110寒假班,臺中市,臺中市文山社區大學,台語歌謠的前世今生,邱彥玲
110寒假班,臺中市,臺中市文山社區大學,《三國演義》的致勝謀略學,查士民
110寒假班,臺中市,臺中市文山社區大學,日常花藝-中華花藝碗花,許瑛瑜
110寒假班,臺中市,臺中市文山社區大學,冬之咖啡館,賴東科
110寒假班,臺中市,臺中市文山社區大學,英文短篇寓言故事與戲劇,張嘉峰 (Wales)
110寒假班,臺中市,臺中市文山社區大學,如何拍好人像,何宜庭
110寒假班,臺中市,臺中市文山社區大學,旅遊與英文文法會話,張嘉峰 (Wales)
110寒假班,臺中市,臺中市文山社區大學,歌曲歡唱,林翠玲
110寒假班,臺中市,臺中市文山社區大學,烏克麗麗單音,尤泰傑
110寒假班,臺中市,臺中市文山社區大學,二胡演奏(初級),顧臻沂
110寒假班,臺中市,臺中市文山社區大學,小提琴（進階）,羅紹祺
110寒假班,臺中市,臺中市文山社區大學,快樂學古箏,葉秋月
110寒假班,臺中市,臺中市文山社區大學,愛上烏克麗麗彈唱,黃惠琴
110寒假班,臺中市,臺中市文山社區大學,真葫蘆吹彈趣-古箏&葫蘆絲,黃惠琴
110寒假班,臺中市,臺中市文山社區大學,健康瑜珈,張筱易
110寒假班,臺中市,臺中市文山社區大學,減重增能有氧與多元輔具皮拉提斯,陳絃幼
110寒假班,臺中市,臺中市文山社區大學,流行MV舞,王筧豪(叮噹老師)
110寒假班,臺中市,臺中市文山社區大學,楊家老架式養生太極拳(初級),張筱易
110寒假班,臺中市,臺中市文山社區大學,楊家老架式養生太極拳(中級),周通能
110寒假班,臺中市,臺中市文山社區大學,塑身優體瑜珈,張筱易
110寒假班,臺中市,臺中市文山社區大學,健康瑜珈,許燕文
110寒假班,臺中市,臺中市文山社區大學,楊家老架式養生太極拳(初級),張筱易
110寒假班,臺中市,臺中市文山社區大學,輕活氧塑身肚皮舞,張小燕
110寒假班,臺中市,臺中市文山社區大學,輕活氧塑身肚皮舞,張小燕
110寒假班,臺中市,臺中市文山社區大學,日本語觀光與文化,賴佩琳
110寒假班,臺中市,臺中市文山社區大學,步道學進階實務,徐銘謙
110寒假班,臺中市,臺中市海線社區大學,玩琵弄箏~彈琴真有趣,鍾瀚儀
110寒假班,臺中市,臺中市海線社區大學,羽球入門A,袁海平
110寒假班,臺中市,臺中市海線社區大學,有氧動一動舒筋減壓A,林秀里
110寒假班,臺中市,臺中市海線社區大學,中華花藝-居家擺飾(進階),吳月娥
110寒假班,臺中市,臺中市海線社區大學,英語-聽說讀寫(進階),李武城
110寒假班,臺中市,臺中市海線社區大學,國際標準舞-華爾滋A,趙秋遠
110寒假班,臺中市,臺中市海線社區大學,日語演歌(基礎),盧銘陽
110寒假班,臺中市,臺中市海線社區大學,歡樂羽球go-go-go A,方江隆
110寒假班,臺中市,臺中市海線社區大學,陳氏38式初進階老架一路太極拳套路,黃于華
110寒假班,臺中市,臺中市海線社區大學,地方故事與文化資產,林賜勳
110寒假班,臺中市,臺中市海線社區大學,生活輕藝術寫生繪畫,丁正達
110寒假班,臺中市,臺中市海線社區大學,輕蒸食料理A,王崇麗
110寒假班,臺中市,臺中市海線社區大學,樂活太極平衡(基礎),李葦婷
110寒假班,臺中市,臺中市海線社區大學,海線地方文史與宗廟,蔡振名
110寒假班,臺中市,臺中市海線社區大學,實用毛線編織,李靜憓
110寒假班,臺中市,臺中市五權社區大學,茶道生活美學,洪照君
110寒假班,臺中市,臺中市五權社區大學,有氧塑身肚皮舞(初級),黃琦惠
110寒假班,臺中市,臺中市五權社區大學,魔幻塑身肚皮舞(進階),黃琦惠
110寒假班,臺中市,臺中市五權社區大學,油畫易上手(初級),翁鴻盛
110寒假班,臺中市,臺中市五權社區大學,Illustrator美工編輯-插畫與排版(初級),王佑豐
110寒假班,臺中市,臺中市五權社區大學,小提琴樂活樂團,羅紹祺
110寒假班,臺中市,臺中市五權社區大學,基礎哈達瑜珈,劉姿讌
110寒假班,臺中市,臺中市五權社區大學,瑜珈天地B,邱歆茹
110寒假班,臺中市,臺中市五權社區大學,瑜珈天地A,謝宜伶
110寒假班,臺中市,臺中市五權社區大學,MTV舞蹈,郭佳峰
110寒假班,臺中市,臺中市五權社區大學,動手做洋裁(初級),陳雅婷
110寒假班,臺中市,臺中市五權社區大學,太極拳─陳氏老架,黃蓮珠
110寒假班,臺中市,臺中市五權社區大學,陶笛輕鬆玩(合奏),黃麗娟
110寒假班,臺中市,臺中市五權社區大學,傳統工藝─纏花再現(初級),黃瑪莉
110寒假班,臺中市,臺中市五權社區大學,生活瑜珈A,任盈盈
110寒假班,臺中市,臺中市五權社區大學,西川流日本舞踊:古典、創作舞,西川淑敏
110寒假班,臺中市,臺中市五權社區大學,瑜珈提斯A,劉姿讌
110寒假班,臺中市,臺中市五權社區大學,流行社交舞,楊秉科/李芷柔
