年度期別,縣市別,社區大學名稱,據點名稱,據點地址
109年春季班 ( 含寒假班 ),彰化縣,彰化縣二社田社區大學,正義社區,彰化縣田尾鄉正義村中正路1段233號
109年春季班 ( 含寒假班 ),彰化縣,彰化縣二社田社區大學,社頭村-福井鐵道文物館,彰化縣社頭鄉社斗路一段336號
109年春季班 ( 含寒假班 ),彰化縣,彰化縣二社田社區大學,西路社區,彰化縣田中鎮田中鎮西路街24號
109年春季班 ( 含寒假班 ),彰化縣,彰化縣二社田社區大學,舊街社區,彰化縣田中鎮沙崙里酪農路191號
109年春季班 ( 含寒假班 ),彰化縣,彰化縣二社田社區大學,新庄社區,彰化縣田中鎮東發路100巷36-1 號
109年春季班 ( 含寒假班 ),彰化縣,彰化縣二社田社區大學,田中鎮東源社區,彰化縣田中鎮中南路二段608巷48號
109年春季班 ( 含寒假班 ),彰化縣,彰化縣二社田社區大學,二水教學中心(彰化縣文化藝術協會),彰化縣二水鄉二水村民生路354號
109年春季班 ( 含寒假班 ),彰化縣,彰化縣二社田社區大學,二水鄉大丘園,彰化縣二水鄉大園村員集路二段442號
109年春季班 ( 含寒假班 ),彰化縣,彰化縣二社田社區大學,新民社區,彰化縣田中鎮新民里五福街92-1號
109年春季班 ( 含寒假班 ),彰化縣,彰化縣二社田社區大學,中路社區,彰化縣田中鎮中南路三段512號7樓
109年春季班 ( 含寒假班 ),彰化縣,彰化縣二社田社區大學,田尾鄉順天宮,彰化縣田尾鄉福田村光復路1段98巷189號
109年春季班 ( 含寒假班 ),彰化縣,彰化縣二社田社區大學,柳鳳社區活動中心,彰化縣田尾鄉柳鳳村民生路2段338號
109年春季班 ( 含寒假班 ),彰化縣,彰化縣二社田社區大學,崙雅天門宮,彰化縣社頭鄉員集路一段689號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,光華里集會所,新竹市湳雅街88號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,新竹市終身教育學習中心,新竹市中央路241號9樓
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,幻象2000基地,新竹市成功路192巷191弄22之1號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,王子瑞舞蹈教室,新竹市水田街146號2樓
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,唐音箏社,新竹市中正路20號3樓
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,新竹市文化局,新竹市東大路2段15巷1號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,任林教育基金會新竹中心,新竹市中華路2段49號6樓之1
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,浪斯邦尼,新竹市中華路二段49號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,載熙國小,新竹市東大路2段386號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,天主教新竹社會服務中心,新竹市北大路373號2樓
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,金雅里集會所,新竹市武陵路鐵道路陸橋下
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,親仁里集會所,新竹市東大路1段137-1號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,朗朗小書房,新竹市水源街77巷18號2樓
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,湳中里集會所,新竹市武陵路111-1號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,綠水里集會所,新竹市博愛街106號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,主婦聯盟新竹站,新竹市南大路175號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,飛鳳舞蹈教室,新竹市北門街172號2樓
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,胡說草堂,新竹市東大路二段598巷108號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,育英里集會所,新竹市育英路69號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,千甲農場,新竹市千甲路460號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,龍山國小,新竹市東區光復路一段574號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,龍山里活動中心,新竹市龍山西路107號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,頂竹里集會所,新竹市東區竹蓮街10號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,新竹市農會,新竹市中山路598號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,新竹市藝匯藝術交流中心,新竹市學府路128號3樓
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,實驗中學（科藝大樓 國小前廣場）,新竹市介壽路300號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,科園里集會所,新竹市民享一街36號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,東門市場3樓,新竹市大同路86號3樓
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,康樂里活動中心,新竹市東大路三段357巷6號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,新竹市漁會,新竹市北區東大路四段315號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,慢飛兒庇護工場,新竹市東區東大路四段32號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,米酪克烘焙教室,新竹市東區建中一路23巷21號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,向日葵大樓,新竹市東區竹蓮街6號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,港北社區發展協會活動中心,新竹市西濱路一段1段1巷76弄1號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,空軍一村第六區活動中心,新竹市武陵路73巷8號1樓
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,攪攪雜食鋪,新竹市北區水田街91巷9號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,洪山火工作室,新竹市東大路三段335巷7號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹塹社區大學,梅飛攝舞舞蹈教室,新竹市光華街91號B1
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,謝迺岳老師工作室,新竹市東區高峰里高峰路325巷8弄18號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,竹北縣立體育館,新竹縣竹北市福興東路一段1號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,富宇君鼎,新竹市東區新莊里關新北路149號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,春福聯合國,新竹市東區龍山里光復路一段472號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,米酪克烘培坊,新竹市東區豐功里建中一路23巷21號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,科園柑仔店,新竹市東區科園里科學園路162巷36號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,綠水里活動中心,新竹市東區綠水里園後街40號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,光復國宅,新竹市東區軍功里建新路52號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,一品大觀,新竹市東區東園里八德路155號?
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,建華國中,新竹市學府路2號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,綠水里集會所,新竹市綠水里博愛街106號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,許金烺工作室,新竹市高峰路386巷100弄21號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,金山里圖書館,新竹市東區金山里光復路一段163巷53弄1號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,新竹市茄苳里活動中心,新竹市香山區?茄苳里茄苳路56號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,光武國中,新竹市東區龍山里光復路一段512號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,靜心湖,新竹市光復路一段525巷
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,香村社區,新竹市香山區元培街262號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,東方明珠,新竹市慈雲路81號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,惠宇青雲,新竹市埔頂二路123號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,公園社區,新竹市體育街58號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,終身教育學習中心,新竹市中央路241號 9樓
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,光復里集會所,新竹市東明街138巷1號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,科園里活動中心,新竹市民享一街36號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,法朵社區,新竹市忠孝路50號
109年春季班 ( 含寒假班 ),新竹市,新竹市科學城社區大學,光復國宅,新竹市建新路52號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹松社區大學,新竹市香山區樹下社區活動中心,新竹市香山區樹下街95號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹松社區大學,新竹市北區境福社區活動中心,新竹市中正路521號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹松社區大學,新竹市香山區朝山里里民活動中心,新竹市香山區西濱路四段365號
109年春季班 ( 含寒假班 ),新竹市,新竹市竹松社區大學,新竹市竹松社區大學,新竹市東區南大路521號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-國立虎尾科技大學,雲林縣虎尾鎮文化路64號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-廉使社區活動中心,雲林縣虎尾鎮廉使里1020號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-多功能活動中心,雲林縣虎尾鎮大成街123號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-墾地社區活動中心x,雲林縣虎尾鎮科雲南路51號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,土庫-土庫鎮中興路59號,雲林縣土庫鎮中興路59號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,元長-子茂村青風天壇x, 雲林縣元長鄉子茂村子茂81號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-埒內社區活動中心,雲林縣虎尾鎮埒內里143-5號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,土庫-越港社區活動中心,雲林縣土庫鎮越港里成功路50巷1號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-虎尾國小體育館,雲林縣虎尾鎮明正路88號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-好農驛x,雲林縣虎尾鎮水源路14號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,褒忠-中民社區活動中心,雲林縣褒忠鄉中正路451號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,東勢-白雲自然生態農場,雲林縣東勢鄉同安路95之1號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-西屯社區活動中心x,雲林縣虎尾鎮西屯里228-5號 
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-貨櫃咖啡音樂坊 ,雲林縣虎尾鎮博愛路63巷65號(虎尾運動場旁)
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,東勢-民眾服務站,雲林縣東勢鄉東榮路29巷19號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-虎尾區家庭服務中心,雲林縣虎尾鎮水源路14號(舊圖書館)
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-興南有機農業推廣中心,雲林縣虎尾鎮興南里80-3號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,元長-五塊村活動中心, 雲林縣元長鄉五塊村南火43號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-耕心有機農場,雲林縣虎尾鎮興南里番薯段623號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,東勢-昌南社區活動中心,雲林縣東勢鄉昌南路120號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,土庫-蔡弘俊老師的農場,雲林縣大埤鄉聯怡路100號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-西安社區活動中心,雲林縣虎尾鎮八德街158號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-堀頭社區活動中心,雲林縣虎尾鎮
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-安溪社區活動中心,雲林縣虎尾鎮安溪6號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-布袋戲館1樓手作教室,雲林縣虎尾鎮林森路一段498號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-虎尾鎮老人會館,雲林縣虎尾鎮新興路173號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-雅槌農園,雲林縣虎尾鎮三合里
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-北溪社區活動中心,雲林縣虎尾鎮北溪里北溪路10-2號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-芳草社區活動中心,雲林縣虎尾鎮大屯69-3號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,東勢-東南社區活動中心,雲林縣東勢鄉東榮路29巷
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,東勢-復興社區活動中心,雲林縣東勢鄉
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,土庫-秀潭社區活動中心,雲林縣土庫鎮秀潭55號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,土庫-土庫國小越港分校視聽教室,雲林縣土庫鎮林森路120號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,土庫-土庫國小,雲林縣土庫鎮中正路69號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,褒忠-聚保宮,雲林縣褒忠鄉中正路206巷8號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,褒忠-褒忠國小活動中心,雲林縣褒忠鄉中勝路62號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,元長-元長國小旁,雲林縣元長鄉元西路74巷1號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-農博生態公園,雲林縣虎尾鎮廉使里
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,元長-頂寮社區活動中心,客仔厝分線
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,褒忠-龍巖國小,634雲林縣褒忠鄉民生路28巷15號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,土庫-土庫國小,633雲林縣土庫鎮林森路120號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-興南社區活動中心,632雲林縣虎尾鎮興南
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,元長-內寮社區活動中心,雲林縣元長鄉內寮
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-平和國小社區分班,632雲林縣虎尾鎮光復路22號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,元長-元長國中,655雲林縣元長鄉長南村元南路16號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,褒忠-褒忠國中,634雲林縣褒忠鄉中勝路62號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,虎尾-虎尾鎮堀頭活動中心前廣場,632雲林縣虎尾鎮堀頭里87-2號
109年春季班 ( 含寒假班 ),雲林縣,雲林縣虎尾溪社區大學,土庫-土庫教學中心,633雲林縣土庫鎮中山路252號
